timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-01T19:54:17,codecarbon,822ea7e6-b1d9-4be0-813a-085311d5e9ca,721.1159551143646,0.0025600030926559,3.550057483126862e-06,42.5,0.0,23.42541074752808,0.0085131485892666,0,0.0046920689749716,0.0132052175642382,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:55:29,codecarbon,97fbcd64-7e3a-4f5c-8b16-62c2a50f3f37,70.37468552589417,0.0002498349670778,3.5500686818120457e-06,42.5,0.0,23.42541074752808,0.0008308092057704,0,0.0004579099777655,0.001288719183536,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T19:57:51,codecarbon,999106af-dd81-43f4-a694-22c0e50956ea,138.84878516197205,0.00049292287316,3.550069758155044e-06,42.5,0.0,23.42541074752808,0.0016391813501715,0,0.0009034537744271,0.0025426351245987,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:01:21,codecarbon,28ce6eb2-c5c7-495f-937d-47a1d307d8ff,207.52690291404724,0.0007367350088691,3.55006988744126e-06,42.5,0.0,23.42541074752808,0.0024499622106552,0,0.0013503246355666,0.0038002868462218,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:05:59,codecarbon,9f59ec6f-0b41-43cd-a244-4d30136f3c53,274.58857250213623,0.0009748093573314,3.5500725629208306e-06,42.5,0.0,23.42541074752808,0.0032416594311594,0,0.0017866820127025,0.005028341443862,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:11:44,codecarbon,0c5ebb5f-25ae-47cc-8698-94b97193e05b,342.168016910553,0.0012147245992111,3.550082237898627e-06,42.5,0.0,23.42541074752808,0.0040394712300764,0,0.0022264206585828,0.0062658918886592,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:18:34,codecarbon,f68aad1c-966d-4027-a97c-3fd2455ea3af,407.53700733184814,0.0014467913110015,3.550085722211323e-06,42.5,0.0,23.42541074752808,0.0048111863108144,0,0.0026517710921016,0.0074629574029161,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:26:21,codecarbon,95a6a2ed-cce9-4f45-a3fc-a1425b917e38,464.7130808830261,0.0016497653372354,3.5500729484538646e-06,42.5,0.0,23.42541074752808,0.0054861793155471,0,0.0030237753288949,0.0085099546444421,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:35:13,codecarbon,a4ab957e-6e1e-41fe-9a91-ca1a140c5a2f,529.3512489795685,0.0018792389689113,3.550079408585502e-06,42.5,0.0,23.42541074752808,0.0062492654871609,0,0.0034443788333715,0.0096936443205324,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:45:07,codecarbon,a2e6d01d-a860-4bc1-85ba-8b8f0097bda0,592.7949929237366,0.0021044674572426,3.5500763035516664e-06,42.5,0.0,23.42541074752808,0.0069982522704535,0,0.0038571840801788,0.0108554363506323,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:46:22,codecarbon,aa91cd57-c58d-4a44-9bd4-b455763a8538,72.60017514228821,0.0002577350088047,3.5500604275356368e-06,42.5,0.0,23.42541074752808,0.000857082448403,0,0.0004723873772201,0.0013294698256232,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:48:47,codecarbon,86fe7c06-c7ea-4a54-9062-c3ccf93d497d,142.8965151309967,0.000507244488659,3.5497330931689227e-06,42.5,0.0,23.42541074752808,0.001686966479818,0,0.0009295435744935,0.0026165100543116,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:52:21,codecarbon,5aaccaa6-a52f-4cfb-996a-79a512d22ac5,211.8653037548065,0.0007520680368208,3.549746105153976e-06,42.5,0.0,23.42541074752808,0.0025011777314874,0,0.0013782011949754,0.0038793789264629,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T20:57:04,codecarbon,799899f0-e272-4262-a29c-1b2d49105851,279.76481461524963,0.0009931001115765,3.5497677323802595e-06,42.5,0.0,23.42541074752808,0.0033027667979399,0,0.0018199235121066,0.0051226903100465,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T21:02:51,codecarbon,68816976-7222-41c6-b798-bafe36b9f7f0,343.8432140350342,0.0012205338433217,3.54968134749172e-06,42.5,0.0,23.42541074752808,0.0040592466918958,0,0.0022366109153926,0.0062958576072884,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
2024-03-01T21:08:49,codecarbon,afd2cb74-6583-46e8-bfd8-0a0f08e52633,356.1319224834442,0.0012641523497504,3.5496743480197407e-06,42.5,0.0,23.42541074752808,0.0042043209791183,0,0.0023165331794907,0.0065208541586091,Spain,ESP,,,,Linux-5.4.0-169-generic-x86_64-with-glibc2.31,3.9.18,2.3.4,20,Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,,,,,62.4677619934082,machine,N,1.0
